genre,month_year,score
Electronic,2019-02,7.278125000000001
Electronic,2019-03,7.632142857142858
Electronic,2019-04,6.895833333333333
Electronic,2019-05,7.089999999999999
Electronic,2019-06,7.2281249999999995
Electronic,2019-07,7.284615384615384
Electronic,2019-08,7.25
Electronic,2019-09,7.405555555555555
Electronic,2019-10,7.433333333333334
Electronic,2019-11,7.334615384615383
Electronic,2019-12,7.533333333333334
Electronic,2020-01,7.054545454545456
Electronic,2020-02,7.15
Electronic,2020-03,7.190625
Electronic,2020-04,6.940909090909091
Electronic,2020-05,7.078571428571428
Electronic,2020-06,7.230555555555554
Electronic,2020-07,7.423333333333335
Electronic,2020-08,7.155151515151515
Electronic,2020-09,7.1923076923076925
Electronic,2020-10,7.581250000000001
Electronic,2020-11,7.409090909090907
Electronic,2020-12,7.299999999999999
Electronic,2021-01,7.316666666666666
Electronic,2021-02,7.406666666666666
Electronic,2021-03,7.165000000000001
Electronic,2021-04,7.336111111111111
Electronic,2021-05,7.301851851851852
Electronic,2021-06,7.4333333333333345
Electronic,2021-07,7.328571428571428
Electronic,2021-08,7.550000000000001
Electronic,2021-09,7.375
Electronic,2021-10,7.491666666666667
Electronic,2021-11,7.414285714285714
Electronic,2021-12,7.342857142857143
Experimental,1999-01,7.2
Experimental,1999-02,7.4
Experimental,1999-03,7.2
Experimental,1999-04,4.45
Experimental,1999-05,6.975
Experimental,1999-06,5.725
Experimental,1999-07,5.0
Experimental,1999-09,4.833333333333333
Experimental,1999-10,7.6
Experimental,1999-11,8.75
Experimental,2000-01,2.0
Experimental,2000-02,4.7
Experimental,2000-03,7.25
Experimental,2000-04,7.016666666666667
Experimental,2000-05,7.025
Experimental,2000-06,7.9
Experimental,2000-07,7.8
Experimental,2000-08,8.666666666666666
Experimental,2000-09,7.7
Experimental,2000-10,8.18
Experimental,2000-11,5.9
Experimental,2000-12,7.1
Experimental,2001-01,8.8
Experimental,2001-02,8.700000000000001
Experimental,2001-03,8.7
Experimental,2001-04,8.75
Experimental,2001-05,7.4
Experimental,2001-06,8.1
Experimental,2001-07,5.25
Experimental,2001-08,8.45
Experimental,2001-09,7.840000000000001
Experimental,2001-10,7.2
Experimental,2001-11,7.885714285714285
Experimental,2001-12,8.0
Experimental,2002-01,7.066666666666666
Experimental,2002-02,8.041666666666666
Experimental,2002-03,8.03
Experimental,2002-04,7.75
Experimental,2002-05,6.483333333333333
Experimental,2002-06,7.816666666666666
Experimental,2002-07,7.340000000000001
Experimental,2002-08,6.975
Experimental,2002-09,5.866666666666667
