genre,score,pub_date,name,title,year
Rock,8.1,2016-09-09 05:00:00,Daniel Lanois,Goodbye to Language,2016
Pop_and_RnB,7.7,2019-11-07 06:00:00,Sudan Archives,Athena,2019
Pop_and_RnB,7.5,2018-05-29 05:00:00,Sudan Archives,Sink EP,2018
Pop_and_RnB,7.3,2017-07-29 05:00:00,Sudan Archives,Sudan Archives,2017
Rock,7.0,2014-06-11 06:00:00,The Fresh & Onlys,House of Spirits,2014
Rock,7.5,2009-10-23 06:00:04,The Fresh & Onlys,Grey-Eyed Girls,2009
Rock,7.5,2011-04-22 06:00:02,The Fresh & Onlys,Secret Walls EP,2011
Rock,8.0,2010-10-18 06:00:00,The Fresh & Onlys,Play It Strange,2010
Rock,7.6,2012-09-05 06:00:02,The Fresh & Onlys,Long Slow Dance,2012
Rock,6.9,2007-05-01 06:00:04,The Shaky Hands,The Shaky Hands,2007
Rock,6.4,2009-10-27 06:00:03,The Shaky Hands,Let It Die,2009
Rock,7.8,2008-09-15 06:00:03,The Shaky Hands,Lunglight,2008
Electronic,6.3,2001-09-23 05:00:02,Uberzone,Faith in the Future,2001
Rock,6.7,2010-05-03 06:00:03,The Joy Formidable,A Balloon Called Moaning,2010
Rock,6.8,2011-03-11 06:00:02,The Joy Formidable,The Big Roar,2011
Rock,6.9,2018-10-08 05:00:00,The Joy Formidable,AAARTH,2018
Rock,7.2,2013-01-24 06:00:00,The Joy Formidable,Wolf's Law,2013
Rock,6.1,2016-03-22 05:00:00,The Joy Formidable,Hitch,2016
Rock,6.0,2004-02-03 06:00:01,Doves,Lost Sides,2004
Rock,7.8,2010-04-07 06:00:00,Doves,The Places Between: The Best of Doves,2010
Rock,8.0,2002-06-06 05:00:01,Doves,The Last Broadcast,2002
Rock,6.7,2020-09-14 05:00:00,Doves,The Universal Want,2020
Rock,7.8,2005-02-28 06:00:01,Doves,Some Cities,2005
Rock,6.8,2001-01-31 06:00:01,Doves,Lost Souls,2001
Rock,7.2,2009-04-15 05:00:00,Doves,Kingdom of Rust,2009
Electronic,8.2,2005-08-18 06:00:01,The Kallikak Family,May 23rd 2007,2005
Rock,8.1,2005-04-19 05:00:02,Hank,How to Prosper in the Coming Bad Years,2005
Rock,6.8,2006-02-28 06:00:04,Hank,Ackrill/Venning '91,2006
Rap,5.5,2013-07-17 06:00:01,Slum Village,Evolution,2013
Rap,7.1,2010-07-28 06:00:01,Slum Village,Villa Manifesto,2010
Rap,4.5,2002-09-26 05:00:00,Slum Village,"Trinity: Past, Present and Future",2002
Rap,6.1,2004-07-21 06:00:05,Slum Village,Detroit Deli,2004
Rock,8.4,2019-10-14 05:00:00,Kim Gordon,No Home Record,2019
Experimental,5.0,2012-09-28 06:00:00,Kim Gordon,YOKOKIMTHURSTON,2012
Rock,5.0,2012-09-28 06:00:00,Kim Gordon,YOKOKIMTHURSTON,2012
Experimental,5.0,2012-09-28 06:00:00,Thurston Moore,YOKOKIMTHURSTON,2012
Rock,5.0,2012-09-28 06:00:00,Thurston Moore,YOKOKIMTHURSTON,2012
Experimental,5.0,2012-09-28 06:00:00,Yoko Ono,YOKOKIMTHURSTON,2012
Rock,5.0,2012-09-28 06:00:00,Yoko Ono,YOKOKIMTHURSTON,2012
Metal,7.0,2013-05-30 06:00:00,Kylesa,Ultraviolet,2013
Metal,8.2,2009-03-23 06:00:03,Kylesa,Static Tensions,2009
Metal,8.4,2010-11-02 06:00:01,Kylesa,Spiral Shadow,2010
Metal,7.3,2012-11-30 06:00:02,Kylesa,"From the Vaults, Vol. 1",2012
Metal,7.4,2015-10-12 06:00:02,Kylesa,Exhausting Fire,2015
Rap,7.4,2017-12-11 06:00:00,Chief Keef,Dedication,2017
Rap,8.0,2017-06-15 05:00:00,Chief Keef,Thot Breaker,2017
Rap,7.5,2019-03-20 05:00:00,Chief Keef,GloToven,2019
Rap,7.5,2019-03-20 05:00:00,Zaytoven,GloToven,2019
Rap,7.3,2017-01-13 06:00:00,Chief Keef,Two Zero One Seven,2017
Rap,7.5,2012-12-14 06:00:00,Chief Keef,Finally Rich,2012
Rap,7.1,2015-02-27 06:00:00,Chief Keef,Sorry 4 the Weight,2015
Rap,7.9,2012-04-12 06:00:01,Chief Keef,Back From the Dead,2012
Rap,7.8,2015-05-04 06:00:02,Chief Keef,Almighty DP,2015
Rap,6.7,2016-01-07 06:00:01,Chief Keef,Nobody 2,2016
Rap,7.1,2015-08-13 06:00:00,Chief Keef,Bang 3,2015
Rap,7.0,2015-01-12 06:00:02,Chief Keef,Nobody,2015
Rock,8.8,2018-08-17 05:00:00,Mitski,Be the Cowboy,2018
Rock,7.7,2014-11-14 06:00:04,Mitski,Bury Me at Makeout Creek,2014
Rock,8.5,2016-06-22 05:00:00,Mitski,Puberty 2,2016
Metal,7.0,2005-07-27 06:00:01,Pelican,The Fire in Our Throats Will Beckon the Thaw,2005
Metal,7.2,2013-10-18 06:00:03,Pelican,Forever Becoming,2013
Metal,6.7,2015-02-26 06:00:03,Pelican,The Cliff EP,2015
Metal,7.6,2019-06-19 05:00:00,Pelican,Nighttime Stories,2019
Metal,5.5,2009-11-30 06:00:03,Pelican,What We All Come to Need,2009
Metal,4.4,2007-06-14 06:00:04,Pelican,City of Echoes,2007
Rock,6.0,2005-08-18 06:00:04,I Am Kloot,Gods and Monsters,2005
Rock,5.1,2005-02-10 06:00:04,I Am Kloot,I Am Kloot,2005
Pop_and_RnB,7.2,2021-06-04 04:00:00,Rostam,Changephobia,2021
Pop_and_RnB,7.2,2017-09-16 05:00:00,Rostam,Half-Light,2017
Rock,8.3,2016-09-23 05:00:00,Rostam,I Had a Dream That You Were Mine,2016
Pop_and_RnB,8.3,2016-09-23 05:00:00,Rostam,I Had a Dream That You Were Mine,2016
Rock,8.3,2016-09-23 05:00:00,Hamilton Leithauser,I Had a Dream That You Were Mine,2016
Pop_and_RnB,8.3,2016-09-23 05:00:00,Hamilton Leithauser,I Had a Dream That You Were Mine,2016
Jazz,6.6,2018-01-16 06:00:00,Sun Ra,Sun Ra Plays Gershwin,2018
Rock,8.1,2004-06-16 05:00:01,Dirty Projectors,Slaves' Graves and Ballads,2004
Rock,8.2,2005-04-10 05:00:00,Dirty Projectors,The Getty Address,2005
Rock,6.3,2006-08-28 06:00:05,Dirty Projectors,New Attitude EP,2006
Rock,8.5,2004-01-05 06:00:00,Dirty Projectors,The Glad Fact,2004
Rock,8.1,2007-09-07 06:00:01,Dirty Projectors,Rise Above,2007
Rock,7.1,2019-12-20 06:00:00,Dirty Projectors,Sing the Melody,2019
Rock,7.8,2017-02-24 06:00:00,Dirty Projectors,Dirty Projectors,2017
Electronic,7.7,2010-07-07 06:00:00,Dirty Projectors,Mount Wittenberg Orca,2010
Pop_and_RnB,7.7,2010-07-07 06:00:00,Dirty Projectors,Mount Wittenberg Orca,2010
Rock,7.7,2010-07-07 06:00:00,Dirty Projectors,Mount Wittenberg Orca,2010
Electronic,7.7,2010-07-07 06:00:00,Björk,Mount Wittenberg Orca,2010
Pop_and_RnB,7.7,2010-07-07 06:00:00,Björk,Mount Wittenberg Orca,2010
Rock,7.7,2010-07-07 06:00:00,Björk,Mount Wittenberg Orca,2010
Rock,9.2,2009-06-09 06:00:00,Dirty Projectors,Bitte Orca,2009
Rock,8.8,2012-07-09 06:00:00,Dirty Projectors,Swing Lo Magellan,2012
Rock,7.5,2020-07-02 05:00:00,Dirty Projectors,Flight Tower EP,2020
Rock,7.4,2018-07-16 05:00:00,Dirty Projectors,Lamp Lit Prose,2018
Rock,7.3,2012-11-05 06:00:00,Dirty Projectors,About To Die EP,2012
Rap,9.0,2014-10-29 06:00:00,Run the Jewels,Run the Jewels 2,2014
Rap,7.0,2015-10-02 06:00:00,Run the Jewels,Meow The Jewels,2015
Rap,8.6,2017-01-03 06:00:00,Run the Jewels,Run the Jewels 3,2017
Rap,8.3,2020-06-05 05:00:00,Run the Jewels,RTJ4,2020
Rap,8.5,2013-07-01 06:00:00,Run the Jewels,Run the Jewels,2013
Rock,7.0,2015-02-25 06:00:03,Tica Douglas,Joey,2015
Rap,6.8,2008-08-25 06:00:02,GZA,Pro Tools,2008
Rap,8.3,2003-01-07 06:00:01,GZA,Legend of the Liquid Sword,2003
Electronic,7.6,2021-09-22 04:00:00,Shackleton,Departing Like Rivers,2021
Electronic,7.2,2016-07-18 05:00:00,Shackleton,Devotional Songs,2016
Electronic,7.7,2011-01-03 06:00:01,Shackleton,Fabric 55,2011
Electronic,7.7,2020-08-28 05:00:00,Shackleton,Primal Forms,2020
Experimental,7.7,2020-08-28 05:00:00,Shackleton,Primal Forms,2020
Electronic,7.7,2020-08-28 05:00:00,Zimpel,Primal Forms,2020
Experimental,7.7,2020-08-28 05:00:00,Zimpel,Primal Forms,2020
Electronic,8.0,2017-01-21 06:00:00,Shackleton,Sferic Ghost Transmits,2017
Electronic,8.0,2017-01-21 06:00:00,Vengeance Tenfold,Sferic Ghost Transmits,2017
Electronic,7.5,2014-02-12 06:00:02,Shackleton,Freezing Opening Thawing EP,2014
Rock,6.0,2013-04-30 06:00:00,!!!,Thr!!!er,2013
Rock,7.0,2004-06-07 05:00:01,!!!,Louden Up Now,2004
Rock,6.9,2010-08-20 06:00:00,!!!,"Strange Weather, Isn't It?",2010
Rock,6.8,2010-11-01 06:00:00,!!!,"Jamie, My Intentions Are Bass EP",2010
Rock,7.2,2019-09-07 05:00:00,!!!,Wallop,2019
Rock,6.9,2015-10-21 06:00:00,!!!,As If,2015
Rock,8.0,2007-03-02 06:00:01,!!!,Myth Takes,2007
Rock,7.3,2017-05-24 05:00:00,!!!,Shake the Shudder,2017
Electronic,7.3,2001-05-21 05:00:00,The Rapture,Out of the Races and Onto the Tracks EP,2001
Rock,7.3,2001-05-21 05:00:00,The Rapture,Out of the Races and Onto the Tracks EP,2001
Electronic,7.8,2006-09-12 05:00:00,The Rapture,Pieces of the People We Love,2006
Rock,7.8,2006-09-12 05:00:00,The Rapture,Pieces of the People We Love,2006
Electronic,9.0,2003-09-09 05:00:02,The Rapture,Echoes,2003
Rock,9.0,2003-09-09 05:00:02,The Rapture,Echoes,2003
Electronic,6.6,2008-11-06 06:00:01,The Rapture,Tapes,2008
Rock,6.6,2008-11-06 06:00:01,The Rapture,Tapes,2008
Electronic,7.2,2011-09-06 06:00:00,The Rapture,In the Grace of Your Love,2011
Rock,7.2,2011-09-06 06:00:00,The Rapture,In the Grace of Your Love,2011
Rock,6.0,2005-10-12 05:00:05,Gang of Four,Return the Gift,2005
Rock,6.8,2011-01-26 06:00:01,Gang of Four,Content,2011
Rock,5.3,2015-02-26 06:00:02,Gang of Four,What Happens Next,2015
Rock,5.7,2018-04-25 05:00:00,Gang of Four,Complicit EP,2018
Electronic,7.2,2017-07-05 05:00:00,Lapalux,Ruinism,2017
Electronic,5.9,2015-04-06 06:00:03,Lapalux,Lustmore,2015
Electronic,7.4,2013-03-28 06:00:03,Lapalux,Nostalchic,2013
Electronic,7.4,2012-02-29 06:00:04,Lapalux,When You're Gone EP,2012
Electronic,6.7,2013-09-23 06:00:04,Fort Romeau,Stay / True EP,2013
Electronic,7.5,2015-03-31 06:00:01,Fort Romeau,Insides,2015
Electronic,7.5,2012-03-13 06:00:02,Fort Romeau,Kingdoms,2012
Rock,6.5,2002-07-23 05:00:01,Casiotone for the Painfully Alone,Pocket Symphonies for Lonesome Subway Cars,2002
Rock,6.9,2009-03-23 06:00:05,Casiotone for the Painfully Alone,Advance Base Battery Life,2009
Rock,6.9,2003-09-25 05:00:00,Casiotone for the Painfully Alone,Twinkle Echo,2003
Rock,7.9,2009-05-11 06:00:01,Casiotone for the Painfully Alone,Vs. Children,2009
Rock,7.7,2006-03-12 06:00:02,Casiotone for the Painfully Alone,Etiquette,2006
Rock,8.3,2008-10-14 06:00:01,Mount Eerie,Lost Wisdom,2008
Rock,8.3,2008-10-14 06:00:01,Julie Doiron,Lost Wisdom,2008
Rock,8.3,2008-10-14 06:00:01,Fred Squire,Lost Wisdom,2008
Rock,8.5,2018-03-16 05:00:00,Mount Eerie,Now Only,2018
Rock,7.4,2019-11-13 06:00:00,Mount Eerie,Lost Wisdom pt. 2,2019
Rock,7.4,2019-11-13 06:00:00,Julie Doiron,Lost Wisdom pt. 2,2019
Rock,9.0,2017-03-24 05:00:00,Mount Eerie,A Crow Looked At Me,2017
Rock,5.6,2010-10-27 06:00:00,Mount Eerie,Song Islands Vol. 2,2010
Rock,7.0,2010-01-22 06:00:02,Mount Eerie,Black Wooden EP,2010
Rock,8.1,2018-10-01 05:00:00,Mount Eerie,(after),2018
Rock,8.3,2012-05-22 06:00:00,Mount Eerie,Clear Moon,2012
Rock,8.2,2009-08-14 06:00:00,Mount Eerie,Wind's Poem,2009
Rock,5.0,2005-08-15 06:00:01,Mount Eerie,No Flashlight,2005
Rock,7.1,2007-11-15 06:00:03,Mount Eerie,Mount Eerie Pts. 6 & 7,2007
Rock,6.8,2005-10-03 05:00:02,Mount Eerie,"""Singers""",2005
Rock,7.6,2008-05-28 05:00:00,Mount Eerie,Black Wooden Ceiling Opening EP,2008
Rock,8.1,2012-09-06 06:00:00,Mount Eerie,Ocean Roar,2012
Rock,7.2,2013-11-11 06:00:01,Mount Eerie,Pre-Human Ideas,2013
Rock,8.1,2015-02-04 06:00:00,Mount Eerie,Sauna,2015
Rock,6.8,1999-05-11 06:01:40,Julie Doiron,Will You Still Love Me EP,1999
Rock,6.8,2007-01-08 06:01:40,Julie Doiron,Julie Doiron and the Wooden Stars,2007
Rock,7.6,2002-03-27 06:00:01,Julie Doiron,Heart and Crime,2002
Rock,8.0,2001-12-05 06:00:02,Julie Doiron,Desormais,2001
Rock,7.4,2004-10-26 06:00:04,Julie Doiron,Goodnight Nobody,2004
Rock,7.5,2021-11-30 05:00:00,Julie Doiron,I Thought of You,2021
Rock,7.4,2012-10-24 06:00:03,Julie Doiron,So Many Days,2012
Rock,6.5,2007-02-15 06:00:05,Julie Doiron,Woke Myself Up,2007
Rock,5.0,2003-05-29 05:00:00,Julie Doiron,Broken Girl,2003
Rock,6.1,2006-05-15 06:00:03,The Howling Hex,1-2-3,2006
Rock,6.4,2007-08-29 06:00:04,The Howling Hex,XI,2007
Rock,5.4,2012-01-25 06:00:03,The Howling Hex,Wilson Semiconductors,2012
Rock,6.8,2005-02-20 06:00:05,The Howling Hex,All-Night Fox,2005
Rock,6.9,2005-11-16 06:00:04,The Howling Hex,You Can't Beat Tomorrow,2005
Rock,6.1,2013-02-21 06:00:04,The Howling Hex,The Best of the Howling Hex,2013
Rock,7.4,2020-04-20 05:00:00,The Howling Hex,Knuckleball Express,2020
Rock,4.5,2008-10-22 06:00:05,The Howling Hex,Earth Junk,2008
Electronic,7.2,2010-08-26 06:00:00,Klaxons,Surfing the Void,2010
Rock,7.2,2010-08-26 06:00:00,Klaxons,Surfing the Void,2010
Electronic,5.7,2011-01-17 06:00:01,Klaxons,Landmarks of Lunacy EP,2011
Rock,5.7,2011-01-17 06:00:01,Klaxons,Landmarks of Lunacy EP,2011
Electronic,7.7,2006-10-16 06:00:02,Klaxons,Xan Valleys EP,2006
Rock,7.7,2006-10-16 06:00:02,Klaxons,Xan Valleys EP,2006
Electronic,5.1,2014-06-16 06:00:02,Klaxons,Love Frequency,2014
Rock,5.1,2014-06-16 06:00:02,Klaxons,Love Frequency,2014
Electronic,7.5,2007-04-18 06:00:01,Klaxons,Myths of the Near Future,2007
Rock,7.5,2007-04-18 06:00:01,Klaxons,Myths of the Near Future,2007
Rock,7.4,2006-11-08 06:00:04,Micah P. Hinson,Micah P. Hinson and the Opera Circuit,2006
Rock,7.3,2006-06-30 06:00:04,Micah P. Hinson,The Baby and the Satellite EP,2006
Rock,7.6,2005-04-19 05:00:01,Micah P. Hinson,Micah P. Hinson and the Gospel of Progress,2005
Folk_and_Country,8.1,2014-02-07 06:00:00,Marissa Nadler,July,2014
Folk_and_Country,7.6,2016-05-21 05:00:00,Marissa Nadler,Strangers,2016
Folk_and_Country,7.0,2012-05-31 06:00:01,Marissa Nadler,The Sister,2012
Folk_and_Country,7.2,2018-10-05 05:00:00,Marissa Nadler,For My Crimes,2018
Folk_and_Country,8.1,2007-03-07 06:00:01,Marissa Nadler,Songs III: Bird on the Water,2007
Folk_and_Country,8.3,2009-03-10 06:00:01,Marissa Nadler,Little Hells,2009
Folk_and_Country,7.5,2021-11-03 04:00:00,Marissa Nadler,The Path of the Clouds,2021
Folk_and_Country,7.8,2005-05-12 05:00:00,Marissa Nadler,The Saga of Mayflower May,2005
Folk_and_Country,8.1,2011-06-17 06:00:00,Marissa Nadler,Marissa Nadler,2011
Folk_and_Country,8.0,2004-12-15 06:00:02,Marissa Nadler,Ballads of Living and Dying,2004
Pop_and_RnB,7.1,2019-05-07 05:00:00,Rosie Lowe,YU,2019
Pop_and_RnB,8.0,2021-11-18 05:00:00,Rosie Lowe,Son,2021
Experimental,8.0,2021-11-18 05:00:00,Rosie Lowe,Son,2021
Pop_and_RnB,8.0,2021-11-18 05:00:00,Duval Timothy,Son,2021
Experimental,8.0,2021-11-18 05:00:00,Duval Timothy,Son,2021
Rock,7.4,2010-03-16 06:00:00,Drive-By Truckers,The Big To-Do,2010
Rock,7.1,2020-02-11 06:00:00,Drive-By Truckers,The Unraveling,2020
Rock,7.0,2009-07-16 06:00:00,Drive-By Truckers,"Live From Austin, TX",2009
Rock,7.3,2020-12-21 06:00:00,Drive-By Truckers,The New OK,2020
Rock,7.0,2006-04-17 06:00:35,Drive-By Truckers,A Blessing and a Curse,2006
Rock,6.7,2014-03-05 06:00:01,Drive-By Truckers,English Oceans,2014
Rock,8.0,2003-08-28 05:00:02,Drive-By Truckers,Decoration Day,2003
Rock,8.0,2015-10-12 06:00:01,Drive-By Truckers,It’s Great To Be Alive!,2015
Rock,8.4,2004-08-31 06:00:02,Drive-By Truckers,The Dirty South,2004
Rock,8.2,2008-01-25 06:00:01,Drive-By Truckers,Brighter Than Creation's Dark,2008
Rock,8.2,2011-08-24 06:00:02,Drive-By Truckers,"Ugly Buildings, Whores & Politicians: Greatest Hits 1998-2009",2011
Rock,6.6,2009-08-31 06:00:01,Drive-By Truckers,The Fine Print (A Collection Of Oddities and Rarities 2003-2008),2009
Rock,7.7,2011-02-18 06:00:01,Drive-By Truckers,Go-Go Boots,2011
Folk_and_Country,6.8,2020-08-20 05:00:00,Maya Hawke,Blush,2020
Rap,4.5,2010-06-18 06:00:01,Common,Go! Common Classics,2010
Rap,7.6,2012-01-10 06:00:00,Common,The Dreamer/The Believer,2012
Rap,6.5,2003-05-14 05:00:04,Common,Electric Circus,2003
Rap,7.7,2014-07-25 06:00:01,Common,Nobody's Smiling,2014
Rap,5.6,2007-07-30 06:00:01,Common,Finding Forever,2007
Rap,8.6,2005-05-31 05:00:01,Common,Be,2005
Rap,7.9,2016-11-04 05:00:00,Common,Black America Again,2016
Rap,8.0,2007-11-29 06:00:01,Common,Thisisme Then: The Best of Common,2007
Rap,8.7,2000-03-28 06:00:03,Common,Like Water for Chocolate,2000
Rap,6.7,2019-09-05 05:00:00,Common,Let Love,2019
Rap,2.8,2008-12-10 06:00:02,Common,Universal Mind Control,2008
Rap,7.1,2021-05-14 04:00:00,Kipp Stone,Faygo Baby EP,2021
Rap,7.1,2015-03-18 06:00:01,Tree,Trap Genius,2015
Rap,7.7,2016-08-23 05:00:00,Tree,I.B. Tree,2016
Rap,7.7,2013-05-22 06:00:02,Tree,Sunday School II: When Church Lets Out,2013
Rock,8.0,2011-01-13 06:00:00,Wire,Red Barked Tree,2011
Rock,8.2,2013-04-02 06:00:00,Wire,Change Becomes Us,2013
Rock,7.5,2003-05-06 05:00:02,Wire,Send,2003
Rock,7.2,2007-11-16 06:00:02,Wire,Read & Burn 03,2007
Rock,7.1,2017-04-04 05:00:00,Wire,Silver/Lead,2017
Rock,8.0,2002-07-14 05:00:01,Wire,Read & Burn 01 EP,2002
Rock,8.6,2002-10-21 05:00:01,Wire,Read & Burn 02 EP,2002
Rock,7.0,2015-04-21 06:00:01,Wire,Wire,2015
Rock,7.0,2016-04-28 05:00:00,Wire,Nocturnal Koreans,2016
Rock,7.5,2008-07-10 05:00:00,Wire,Object 47,2008
Rock,6.3,2012-02-07 06:00:02,Wire,"The Black Session: Paris, 10 May 2011",2012
Rock,8.1,2004-11-17 06:00:01,Wire,Wire on the Box 1979,2004
Rock,4.0,2005-01-24 06:00:00,...And You Will Know Us by the Trail of Dead,Worlds Apart,2005
Rock,6.7,2003-03-30 06:00:01,...And You Will Know Us by the Trail of Dead,The Secret of Elena's Tomb EP,2003
Rock,6.8,2009-02-24 06:00:01,...And You Will Know Us by the Trail of Dead,The Century of Self,2009
Rock,6.2,2008-10-30 06:00:02,...And You Will Know Us by the Trail of Dead,Festival Thyme EP,2008
Rock,5.5,2006-11-15 06:00:01,...And You Will Know Us by the Trail of Dead,So Divided,2006
Rock,8.6,2001-11-12 06:00:01,...And You Will Know Us by the Trail of Dead,Relative Ways EP,2001
Rock,7.2,2011-02-11 06:00:00,...And You Will Know Us by the Trail of Dead,Tao of the Dead,2011
Rock,10.0,2002-02-28 06:00:00,...And You Will Know Us by the Trail of Dead,Source Tags and Codes,2002
Rock,8.0,2012-10-25 06:00:00,...And You Will Know Us by the Trail of Dead,Lost Songs,2012
Rock,7.2,2014-10-21 06:00:01,...And You Will Know Us by the Trail of Dead,IX,2014
Rock,7.8,2020-01-24 06:00:00,...And You Will Know Us by the Trail of Dead,X: The Godless Void and Other Stories,2020
Rock,8.4,2007-01-26 06:00:01,Pulp,The Peel Sessions,2007
Rock,8.2,2001-12-12 06:00:00,Pulp,We Love Life,2001
Metal,8.0,2005-03-07 06:00:00,The Evens,The Evens,2005
Rock,8.0,2005-03-07 06:00:00,The Evens,The Evens,2005
Metal,8.0,2012-11-19 06:00:02,The Evens,The Odds,2012
Rock,8.0,2012-11-19 06:00:02,The Evens,The Odds,2012
Metal,7.8,2006-11-07 06:00:01,The Evens,Get Evens,2006
Rock,7.8,2006-11-07 06:00:01,The Evens,Get Evens,2006
Rock,6.5,2010-11-23 06:00:03,Badly Drawn Boy,It's What I'm Thinking (Part One: Photographing Snowflakes),2010
Rock,4.9,2002-08-13 05:00:03,Badly Drawn Boy,About a Boy,2002
Rock,6.6,2002-11-11 06:00:02,Badly Drawn Boy,Have You Fed the Fish?,2002
Rock,8.6,2000-09-30 05:00:01,Badly Drawn Boy,The Hour of Bewilderbeast,2000
Rock,6.6,2010-01-14 06:00:02,Badly Drawn Boy,Is There Nothing We Could Do?,2010
Rock,2.8,2006-10-18 06:00:02,Badly Drawn Boy,Born in the U.K.,2006
Rock,3.0,2004-07-21 06:00:01,Badly Drawn Boy,One Plus One Is One,2004
Experimental,8.7,2015-11-09 06:00:00,Oneohtrix Point Never,Garden of Delete,2015
Experimental,6.5,2018-07-27 05:00:00,Oneohtrix Point Never,The Station EP,2018
Experimental,7.7,2020-10-30 05:00:00,Oneohtrix Point Never,Magic Oneohtrix Point Never,2020
Experimental,8.0,2015-04-16 06:00:00,Oneohtrix Point Never,Commissions II,2015
Experimental,8.8,2011-11-11 06:00:00,Oneohtrix Point Never,Replica,2011
Experimental,7.7,2017-08-14 05:00:00,Oneohtrix Point Never,Good Time (Original Motion Picture Soundtrack),2017
Experimental,6.5,2018-11-26 06:00:00,Oneohtrix Point Never,Love in the Time of Lexapro EP,2018
Experimental,8.0,2010-02-02 06:00:03,Oneohtrix Point Never,Rifts,2010
Experimental,7.8,2018-06-02 05:00:00,Oneohtrix Point Never,Age Of,2018
Experimental,8.4,2013-10-04 06:00:00,Oneohtrix Point Never,R Plus Seven,2013
Experimental,6.6,2012-09-26 06:00:02,Oneohtrix Point Never,Music For Reliquary House / In 1980 I Was a Blue Square,2012
Electronic,6.6,2012-09-26 06:00:02,Oneohtrix Point Never,Music For Reliquary House / In 1980 I Was a Blue Square,2012
Experimental,6.6,2012-09-26 06:00:02,Rene Hell,Music For Reliquary House / In 1980 I Was a Blue Square,2012
Electronic,6.6,2012-09-26 06:00:02,Rene Hell,Music For Reliquary House / In 1980 I Was a Blue Square,2012
Experimental,6.8,2012-06-20 06:00:02,Oneohtrix Point Never,Dog in the Fog EP,2012
Experimental,8.2,2010-06-11 06:00:00,Oneohtrix Point Never,Returnal,2010
Pop_and_RnB,7.8,2007-12-03 06:00:04,A Mountain of One,Collected Works,2007
Folk_and_Country,8.0,2021-08-25 04:00:00,James McMurtry,The Horses and the Hounds,2021
Electronic,7.8,2004-02-26 06:00:04,Greg Davis,Curling Pond Woods,2004
Electronic,5.7,2009-07-22 06:00:01,Greg Davis,Mutually Arising,2009
Electronic,7.8,2006-02-08 06:00:04,Greg Davis,Paquet Surprise,2006
Electronic,7.9,2002-03-28 06:00:03,Greg Davis,Arbor,2002
Rock,6.1,2013-03-25 06:00:00,The Strokes,Comedown Machine,2013
Rock,8.0,2003-10-26 06:00:02,The Strokes,Room on Fire,2003
Rock,6.0,2016-06-07 05:00:00,The Strokes,Future Present Past EP,2016
Rock,9.1,2001-10-14 05:00:02,The Strokes,Is This It,2001
Rock,5.7,2020-04-10 05:00:00,The Strokes,The New Abnormal,2020
Rock,5.9,2011-03-21 06:00:00,The Strokes,Angles,2011
Rock,5.9,2006-01-02 06:00:01,The Strokes,First Impressions of Earth,2006
Rock,7.5,2007-01-04 06:00:01,Frightened Rabbit,Sing the Greys,2007
Rock,6.6,2010-03-08 06:00:01,Frightened Rabbit,The Winter of Mixed Drinks,2010
Rock,6.0,2016-04-11 05:00:00,Frightened Rabbit,Painting of a Panic Attack,2016
Rock,8.1,2008-04-14 06:00:02,Frightened Rabbit,Midnight Organ Fight,2008
Rock,6.1,2012-09-27 06:00:01,Frightened Rabbit,State Hospital EP,2012
Rock,6.9,2008-10-22 06:00:02,Frightened Rabbit,Liver! Lung! FR!,2008
Rock,7.6,2013-02-07 06:00:00,Frightened Rabbit,Pedestrian Verse,2013
Pop_and_RnB,6.3,2014-09-19 06:00:03,Foxes in Fiction,Ontario Gothic,2014
Pop_and_RnB,7.3,2010-06-30 06:00:03,Foxes in Fiction,Swung From the Branches,2010
Rock,7.6,2009-03-17 06:00:03,DM Stith,Heavy Ghost,2009
Rock,6.5,2010-06-07 06:00:04,DM Stith,Heavy Ghost Appendices,2010
Rock,6.6,2009-01-06 06:00:05,DM Stith,Curtain Speech EP,2009
Electronic,6.3,2009-11-06 06:00:01,Soulsavers,Broken,2009
Rock,5.7,2015-10-26 06:00:02,Soulsavers,Angels & Ghosts,2015
Electronic,5.7,2015-10-26 06:00:02,Soulsavers,Angels & Ghosts,2015
Rock,5.7,2015-10-26 06:00:02,Dave Gahan,Angels & Ghosts,2015
Electronic,5.7,2015-10-26 06:00:02,Dave Gahan,Angels & Ghosts,2015
Experimental,7.6,2009-05-26 06:00:04,Eat Skull,Wild and Inside,2009
Rock,7.6,2009-05-26 06:00:04,Eat Skull,Wild and Inside,2009
Experimental,8.3,2008-07-14 06:00:03,Eat Skull,Sick to Death,2008
Rock,8.3,2008-07-14 06:00:03,Eat Skull,Sick to Death,2008
Experimental,7.4,2013-02-20 06:00:03,Eat Skull,III,2013
Rock,7.4,2013-02-20 06:00:03,Eat Skull,III,2013
Pop_and_RnB,5.5,2014-06-19 06:00:01,Sam Smith,In the Lonely Hour,2014
Pop_and_RnB,5.8,2017-11-07 06:00:00,Sam Smith,The Thrill of It All,2017
Pop_and_RnB,6.1,2020-11-05 06:00:00,Sam Smith,Love Goes,2020
Rock,8.1,2012-04-17 06:00:02,Allo Darlin',Europe,2012
Rock,7.2,2014-10-15 06:00:03,Allo Darlin',We Come From the Same Place,2014
Rock,7.9,2010-06-23 06:00:02,Allo Darlin',Allo Darlin',2010
